User ID,Delivery Address,Delivery Frequency,Preferred Delivery Day,Latitude,Longitude,City
1670,"48751 Christian Prairie, Kawartha Lakes, ON",6,"Wednesday, Saturday, Tuesday, Sunday, Thursday, Friday",44.4254,-78.7877,Kawartha Lakes
1671,"988 Nicole Stravenue, Peterborough, ON",7,"Friday, Sunday, Wednesday, Thursday, Tuesday, Saturday, Monday",44.3091,-78.3197,Peterborough
1672,"698 Tiffany Wall, Greater Sudbury, ON",4,"Saturday, Sunday, Tuesday, Wednesday",46.49,-80.99,Greater Sudbury
1673,"7293 Wood Trace, Timmins, ON",2,"Friday, Monday",48.4758,-81.3305,Timmins
1674,"7658 Hall Knoll, Kingston, ON",4,"Monday, Thursday, Saturday, Wednesday",44.2312,-76.486,Kingston
1675,"773 Justin Lakes, London, ON",5,"Monday, Sunday, Saturday, Friday, Tuesday",42.9849,-81.2453,London
1676,"3621 Richards Freeway, Waterloo, ON",2,"Wednesday, Thursday",43.4643,-80.5204,Waterloo
1677,"67024 Marshall Turnpike, Cornwall, ON",4,"Wednesday, Thursday, Friday, Monday",45.0185,-74.7397,Cornwall
1678,"773 Richards Plaza, Woodstock, ON",5,"Saturday, Sunday, Thursday, Tuesday, Monday",43.1312,-80.7565,Woodstock
1679,"2365 Wagner Oval, Greater Sudbury, ON",4,"Friday, Saturday, Tuesday, Monday",46.49,-80.99,Greater Sudbury
1680,"6829 Davis Run, Markham, ON",2,"Friday, Wednesday",43.8561,-79.337,Markham
1681,"21655 Elaine Crossroad, Brockville, ON",3,"Sunday, Saturday, Monday",44.5895,-75.6844,Brockville
1682,"8850 Quinn Knolls, Thorold, ON",4,"Saturday, Monday, Tuesday, Friday",43.1167,-79.2,Thorold
1683,"7662 Mcmahon Centers, London, ON",4,"Monday, Saturday, Wednesday, Tuesday",42.9849,-81.2453,London
1684,"886 Hall Prairie, Cornwall, ON",6,"Saturday, Tuesday, Monday, Sunday, Thursday, Wednesday",45.0185,-74.7397,Cornwall
1685,"942 Theodore Throughway, St. Thomas, ON",7,"Saturday, Sunday, Monday, Thursday, Tuesday, Friday, Wednesday",42.777,-81.1826,St. Thomas
1686,"753 Harris Hill, Cornwall, ON",3,"Monday, Thursday, Tuesday",45.0185,-74.7397,Cornwall
1687,"6501 Landry Prairie, Hamilton, ON",3,"Monday, Tuesday, Friday",43.2557,-79.8711,Hamilton
1688,"7048 Dickerson Lodge, Elliot Lake, ON",5,"Sunday, Wednesday, Saturday, Thursday, Tuesday",46.3848,-82.6493,Elliot Lake
1689,"833 Thompson Mission, Owen Sound, ON",3,"Thursday, Sunday, Friday",44.5668,-80.9405,Owen Sound
1690,"869 Ashley Well, Leamington, ON",5,"Saturday, Sunday, Thursday, Tuesday, Friday",42.0501,-82.606,Leamington
1691,"8962 Allen Parks, Cornwall, ON",4,"Sunday, Wednesday, Monday, Friday",45.0185,-74.7397,Cornwall
1692,"507 Decker Groves, Brantford, ON",5,"Wednesday, Friday, Monday, Thursday, Sunday",43.1394,-80.2644,Brantford
1693,"35415 Zachary Prairie, Ottawa, ON",6,"Friday, Tuesday, Saturday, Wednesday, Sunday, Thursday",45.4215,-75.6993,Ottawa
1694,"6331 Alexandra Coves, Welland, ON",6,"Thursday, Saturday, Friday, Tuesday, Wednesday, Monday",42.9918,-79.2359,Welland
1695,"171 Michael Plaza, Port Colborne, ON",3,"Wednesday, Thursday, Sunday",42.883,-79.232,Port Colborne
1696,"3305 Porter Centers, St. Catharines, ON",4,"Sunday, Thursday, Saturday, Tuesday",43.1594,-79.2469,St. Catharines
1697,"18764 Cooper Flat, Pembroke, ON",7,"Saturday, Wednesday, Friday, Sunday, Monday, Thursday, Tuesday",45.826,-77.1099,Pembroke
1698,"4865 Nguyen Gardens, Quinte West, ON",4,"Saturday, Tuesday, Wednesday, Thursday",44.1802,-77.3711,Quinte West
1699,"653 Jamie Extensions, Brantford, ON",4,"Sunday, Thursday, Wednesday, Tuesday",43.1394,-80.2644,Brantford
1700,"08439 Robinson Prairie, Belleville, ON",7,"Sunday, Thursday, Saturday, Friday, Wednesday, Monday, Tuesday",44.1636,-77.3835,Belleville
1701,"2561 Erica Valley, Pembroke, ON",1,Wednesday,45.826,-77.1099,Pembroke
1702,"931 Fitzpatrick Street, Stratford, ON",4,"Saturday, Sunday, Friday, Wednesday",43.3712,-80.9818,Stratford
1703,"138 Robert Rue, St. Catharines, ON",4,"Friday, Sunday, Thursday, Tuesday",43.1594,-79.2469,St. Catharines
1704,"323 Keith Port, Toronto, ON",5,"Monday, Thursday, Friday, Saturday, Wednesday",43.6532,-79.3832,Toronto
1705,"1119 Good Hills, Quinte West, ON",3,"Tuesday, Monday, Sunday",44.1802,-77.3711,Quinte West
1706,"809 Miller Rue, Kitchener, ON",2,"Saturday, Tuesday",43.4504,-80.4825,Kitchener
1707,"9253 Obrien Trafficway, Prince Edward County, ON",3,"Thursday, Monday, Friday",43.9991,-77.124,Prince Edward County
1708,"4150 Dean Lodge, Guelph, ON",5,"Wednesday, Sunday, Friday, Tuesday, Saturday",43.5448,-80.2482,Guelph
1709,"6259 Wright Underpass, Brant, ON",5,"Wednesday, Monday, Saturday, Tuesday, Friday",43.142,-80.2681,Brant
1710,"67049 Logan Shoal, Quinte West, ON",3,"Friday, Saturday, Wednesday",44.1802,-77.3711,Quinte West
1711,"5008 Christopher Oval, Niagara Falls, ON",6,"Thursday, Wednesday, Monday, Saturday, Friday, Sunday",43.0896,-79.0849,Niagara Falls
1712,"9330 Lee River, Sault Ste. Marie, ON",5,"Saturday, Sunday, Tuesday, Friday, Thursday",46.5208,-84.3469,Sault Ste. Marie
1713,"4632 Terry Courts, Cambridge, ON",5,"Sunday, Thursday, Saturday, Monday, Friday",43.3601,-80.3127,Cambridge
1714,"41986 Vanessa Villages, Kawartha Lakes, ON",5,"Wednesday, Tuesday, Monday, Saturday, Thursday",44.4254,-78.7877,Kawartha Lakes
1715,"1863 Nicholas Mills, Timmins, ON",3,"Sunday, Monday, Saturday",48.4758,-81.3305,Timmins
1716,"949 Atkinson Forks, Greater Sudbury, ON",6,"Sunday, Friday, Monday, Saturday, Thursday, Tuesday",46.49,-80.99,Greater Sudbury
1717,"0054 Shawn Freeway, Owen Sound, ON",3,"Sunday, Friday, Monday",44.5668,-80.9405,Owen Sound
1718,"54737 Adam Inlet, Waterloo, ON",5,"Sunday, Saturday, Friday, Tuesday, Thursday",43.4643,-80.5204,Waterloo
1719,"1191 Castillo Estate, Prince Edward County, ON",5,"Monday, Tuesday, Sunday, Saturday, Wednesday",43.9991,-77.124,Prince Edward County
1720,"56549 Kenneth Park, Orillia, ON",7,"Wednesday, Saturday, Friday, Sunday, Monday, Thursday, Tuesday",44.6087,-79.42,Orillia
1721,"4353 Stephen Expressway, Brant, ON",6,"Thursday, Tuesday, Sunday, Monday, Wednesday, Friday",43.142,-80.2681,Brant
1722,"84587 Green Harbors, Hamilton, ON",5,"Sunday, Friday, Monday, Tuesday, Wednesday",43.2557,-79.8711,Hamilton
1723,"05346 Cunningham Trail, London, ON",2,"Thursday, Sunday",42.9849,-81.2453,London
1724,"45001 Michelle Causeway, Owen Sound, ON",3,"Sunday, Saturday, Thursday",44.5668,-80.9405,Owen Sound
1725,"839 Wilson Trafficway, Brantford, ON",3,"Thursday, Wednesday, Saturday",43.1394,-80.2644,Brantford
1726,"00037 Phillips Burg, Mississauga, ON",7,"Friday, Monday, Saturday, Thursday, Wednesday, Tuesday, Sunday",43.589,-79.6441,Mississauga
1727,"30144 Carson Lodge, Haldimand County, ON",3,"Wednesday, Tuesday, Friday",42.9229,-79.8663,Haldimand County
1728,"7937 Anderson Mountains, Peterborough, ON",4,"Wednesday, Friday, Thursday, Saturday",44.3091,-78.3197,Peterborough
1729,"44142 Denise Trail, Brant, ON",7,"Friday, Monday, Saturday, Wednesday, Tuesday, Thursday, Sunday",43.142,-80.2681,Brant
1730,"680 Simpson Hollow, Sarnia, ON",5,"Monday, Saturday, Sunday, Friday, Thursday",42.9745,-82.4066,Sarnia
1731,"75481 Horton Court, Welland, ON",1,Saturday,42.9918,-79.2359,Welland
1732,"70298 Peter Plains, Prince Edward County, ON",3,"Sunday, Monday, Saturday",43.9991,-77.124,Prince Edward County
1733,"6640 James Unions, Norfolk County, ON",5,"Friday, Wednesday, Saturday, Thursday, Sunday",42.8429,-80.8649,Norfolk County
1734,"404 Allen Hill, Brampton, ON",3,"Sunday, Friday, Saturday",43.7315,-79.7624,Brampton
1735,"68832 Alexander Lights, Owen Sound, ON",5,"Tuesday, Wednesday, Monday, Friday, Thursday",44.5668,-80.9405,Owen Sound
1736,"982 Gary Well, St. Catharines, ON",5,"Wednesday, Monday, Thursday, Saturday, Tuesday",43.1594,-79.2469,St. Catharines
1737,"7313 Garcia Roads, Greater Sudbury, ON",3,"Tuesday, Sunday, Saturday",46.49,-80.99,Greater Sudbury
1738,"0103 Richard Lane, Port Colborne, ON",2,"Friday, Thursday",42.883,-79.232,Port Colborne
1739,"778 Martin Green, Kitchener, ON",3,"Sunday, Tuesday, Friday",43.4504,-80.4825,Kitchener
1740,"376 Joshua Point, Quinte West, ON",3,"Friday, Thursday, Saturday",44.1802,-77.3711,Quinte West
1741,"64773 Diane Meadow, Niagara Falls, ON",4,"Friday, Thursday, Sunday, Wednesday",43.0896,-79.0849,Niagara Falls
1742,"2383 Sophia Plains, Brampton, ON",4,"Tuesday, Saturday, Monday, Wednesday",43.7315,-79.7624,Brampton
1743,"0460 Hoffman Brook, Kenora, ON",6,"Wednesday, Friday, Thursday, Monday, Saturday, Tuesday",49.7661,-94.4894,Kenora
1744,"5540 Jackson Groves, Woodstock, ON",4,"Saturday, Friday, Tuesday, Wednesday",43.1312,-80.7565,Woodstock
1745,"041 Taylor Spurs, Greater Sudbury, ON",7,"Tuesday, Friday, Thursday, Saturday, Monday, Sunday, Wednesday",46.49,-80.99,Greater Sudbury
1746,"2531 Elizabeth Summit, Timmins, ON",3,"Friday, Thursday, Wednesday",48.4758,-81.3305,Timmins
1747,"37550 John Gateway, Clarence-Rockland, ON",6,"Wednesday, Monday, Tuesday, Sunday, Thursday, Saturday",45.5887,-75.5127,Clarence-Rockland
1748,"94036 Leblanc Road, Thorold, ON",2,"Wednesday, Saturday",43.1167,-79.2,Thorold
1749,"32575 Susan Mountains, Leamington, ON",1,Thursday,42.0501,-82.606,Leamington
1750,"07855 Murphy View, Guelph, ON",1,Wednesday,43.5448,-80.2482,Guelph
1751,"14217 Gonzalez Trail, Elliot Lake, ON",4,"Saturday, Wednesday, Monday, Tuesday",46.3848,-82.6493,Elliot Lake
1752,"19420 Melissa Rapid, Brant, ON",4,"Wednesday, Saturday, Monday, Thursday",43.142,-80.2681,Brant
1753,"846 Andres Circles, Windsor, ON",4,"Sunday, Saturday, Thursday, Wednesday",42.3149,-83.0364,Windsor
1754,"238 Morris Crescent, Welland, ON",4,"Sunday, Friday, Monday, Wednesday",42.9918,-79.2359,Welland
1755,"461 Amanda Parkway, Quinte West, ON",4,"Tuesday, Monday, Friday, Saturday",44.1802,-77.3711,Quinte West
1756,"06937 Mark Knoll, Kingston, ON",3,"Wednesday, Monday, Saturday",44.2312,-76.486,Kingston
1757,"8359 Johnson Course, Leamington, ON",6,"Saturday, Thursday, Friday, Tuesday, Wednesday, Sunday",42.0501,-82.606,Leamington
1758,"5081 Hernandez Springs, Elliot Lake, ON",3,"Wednesday, Saturday, Thursday",46.3848,-82.6493,Elliot Lake
1759,"445 Cody Run, Brockville, ON",6,"Sunday, Saturday, Monday, Tuesday, Friday, Thursday",44.5895,-75.6844,Brockville
1760,"19229 Tracy Branch, Port Colborne, ON",3,"Wednesday, Tuesday, Saturday",42.883,-79.232,Port Colborne
1761,"577 John Corners, Elliot Lake, ON",7,"Thursday, Wednesday, Saturday, Friday, Monday, Sunday, Tuesday",46.3848,-82.6493,Elliot Lake
1762,"7552 Linda Burgs, Brampton, ON",4,"Sunday, Wednesday, Thursday, Friday",43.7315,-79.7624,Brampton
1763,"837 Phillip Village, Port Colborne, ON",5,"Tuesday, Saturday, Friday, Sunday, Monday",42.883,-79.232,Port Colborne
1764,"733 Carol Island, Welland, ON",2,"Monday, Thursday",42.9918,-79.2359,Welland
1765,"2735 Watson Manor, Leamington, ON",5,"Monday, Sunday, Thursday, Saturday, Tuesday",42.0501,-82.606,Leamington
1766,"3397 King Station, Barrie, ON",4,"Friday, Sunday, Monday, Saturday",44.3894,-79.6903,Barrie
1767,"9967 Deborah Manors, Port Colborne, ON",4,"Tuesday, Thursday, Saturday, Friday",42.883,-79.232,Port Colborne
1768,"185 Parker Course, Sault Ste. Marie, ON",7,"Sunday, Monday, Tuesday, Thursday, Saturday, Wednesday, Friday",46.5208,-84.3469,Sault Ste. Marie
1769,"87283 Weaver Highway, Markham, ON",3,"Sunday, Friday, Wednesday",43.8561,-79.337,Markham
1770,"33604 Williams Meadow, Norfolk County, ON",5,"Tuesday, Friday, Saturday, Monday, Wednesday",42.8429,-80.8649,Norfolk County
1771,"28806 Li Fords, Welland, ON",7,"Sunday, Monday, Saturday, Friday, Tuesday, Wednesday, Thursday",42.9918,-79.2359,Welland
1772,"99887 Taylor Shoal, Elliot Lake, ON",5,"Sunday, Saturday, Monday, Friday, Wednesday",46.3848,-82.6493,Elliot Lake
1773,"7932 Wilkins Alley, Brantford, ON",7,"Thursday, Monday, Saturday, Friday, Sunday, Wednesday, Tuesday",43.1394,-80.2644,Brantford
1774,"3553 Butler Club, Richmond Hill, ON",4,"Tuesday, Friday, Saturday, Thursday",43.8828,-79.4407,Richmond Hill
1775,"66217 Faulkner Coves, Port Colborne, ON",4,"Friday, Sunday, Wednesday, Saturday",42.883,-79.232,Port Colborne
1776,"961 Jorge Forges, Hamilton, ON",5,"Wednesday, Thursday, Sunday, Monday, Friday",43.2557,-79.8711,Hamilton
1777,"11482 Raymond Creek, Brampton, ON",4,"Saturday, Monday, Tuesday, Wednesday",43.7315,-79.7624,Brampton
1778,"5997 Conner Spring, Dryden, ON",3,"Saturday, Thursday, Friday",49.7839,-92.8363,Dryden
1779,"54024 Mitchell Stream, Brantford, ON",3,"Tuesday, Saturday, Wednesday",43.1394,-80.2644,Brantford
1780,"5416 Hudson Mission, Hamilton, ON",6,"Sunday, Thursday, Saturday, Tuesday, Monday, Friday",43.2557,-79.8711,Hamilton
1781,"6661 Robinson Shoal, Kawartha Lakes, ON",4,"Thursday, Saturday, Friday, Sunday",44.4254,-78.7877,Kawartha Lakes
1782,"24911 Davis Flat, Greater Sudbury, ON",5,"Thursday, Saturday, Tuesday, Sunday, Monday",46.49,-80.99,Greater Sudbury
1783,"247 Jonathan Club, Sault Ste. Marie, ON",3,"Saturday, Monday, Thursday",46.5208,-84.3469,Sault Ste. Marie
1784,"9226 Robert Port, Brant, ON",3,"Saturday, Friday, Wednesday",43.142,-80.2681,Brant
1785,"9095 Melinda Estate, Welland, ON",5,"Thursday, Sunday, Tuesday, Monday, Wednesday",42.9918,-79.2359,Welland
1786,"47679 Renee Mission, Mississauga, ON",6,"Tuesday, Thursday, Monday, Saturday, Sunday, Friday",43.589,-79.6441,Mississauga
1787,"4717 Sabrina View, Waterloo, ON",5,"Monday, Wednesday, Friday, Sunday, Thursday",43.4643,-80.5204,Waterloo
1788,"558 Scott Mission, St. Thomas, ON",3,"Friday, Thursday, Monday",42.777,-81.1826,St. Thomas
1789,"146 Giles Flat, Richmond Hill, ON",4,"Wednesday, Thursday, Friday, Saturday",43.8828,-79.4407,Richmond Hill
1790,"46484 Theodore Fort, Norfolk County, ON",4,"Friday, Tuesday, Monday, Saturday",42.8429,-80.8649,Norfolk County
1791,"6483 Barber Brooks, Richmond Hill, ON",6,"Wednesday, Friday, Monday, Thursday, Tuesday, Saturday",43.8828,-79.4407,Richmond Hill
1792,"63538 Patricia Creek, Pembroke, ON",5,"Sunday, Thursday, Friday, Wednesday, Saturday",45.826,-77.1099,Pembroke
1793,"8544 Isaac Shores, Burlington, ON",3,"Friday, Saturday, Wednesday",43.3255,-79.799,Burlington
1794,"55575 Karen Keys, Owen Sound, ON",3,"Monday, Tuesday, Friday",44.5668,-80.9405,Owen Sound
1795,"26313 John Tunnel, Stratford, ON",5,"Monday, Sunday, Saturday, Tuesday, Friday",43.3712,-80.9818,Stratford
1796,"406 Rodriguez Stravenue, Brampton, ON",4,"Saturday, Tuesday, Friday, Wednesday",43.7315,-79.7624,Brampton
1797,"4329 Miller Course, North Bay, ON",6,"Wednesday, Sunday, Friday, Thursday, Monday, Tuesday",46.3098,-79.46,North Bay
1798,"6682 Keller Loaf, Burlington, ON",3,"Thursday, Sunday, Wednesday",43.3255,-79.799,Burlington
1799,"406 Jessica Summit, Burlington, ON",5,"Saturday, Tuesday, Wednesday, Friday, Monday",43.3255,-79.799,Burlington
1800,"025 Thomas Green, Port Colborne, ON",3,"Saturday, Tuesday, Monday",42.883,-79.232,Port Colborne
1801,"8667 James Crossing, Woodstock, ON",4,"Friday, Saturday, Wednesday, Tuesday",43.1312,-80.7565,Woodstock
1802,"655 Jennifer Centers, Guelph, ON",4,"Friday, Tuesday, Sunday, Monday",43.5448,-80.2482,Guelph
1803,"51184 Chapman Inlet, Ottawa, ON",3,"Monday, Tuesday, Sunday",45.4215,-75.6993,Ottawa
1804,"552 Jennifer Mission, Oshawa, ON",5,"Saturday, Wednesday, Sunday, Tuesday, Monday",43.8975,-78.8635,Oshawa
1805,"520 Meyer Mills, Timmins, ON",3,"Friday, Saturday, Thursday",48.4758,-81.3305,Timmins
1806,"343 Rose Forges, Owen Sound, ON",2,"Monday, Sunday",44.5668,-80.9405,Owen Sound
1807,"10830 Gray Walks, Vaughan, ON",4,"Saturday, Sunday, Tuesday, Wednesday",43.8361,-79.4982,Vaughan
1808,"6472 Burke Keys, Burlington, ON",3,"Tuesday, Wednesday, Sunday",43.3255,-79.799,Burlington
1809,"534 Jason Expressway, Welland, ON",5,"Wednesday, Saturday, Sunday, Monday, Thursday",42.9918,-79.2359,Welland
1810,"32137 Betty Shores, Niagara Falls, ON",5,"Tuesday, Saturday, Friday, Sunday, Monday",43.0896,-79.0849,Niagara Falls
1811,"385 Stephanie Terrace, Sault Ste. Marie, ON",6,"Monday, Saturday, Thursday, Friday, Tuesday, Sunday",46.5208,-84.3469,Sault Ste. Marie
1812,"69834 Williams Falls, Peterborough, ON",5,"Thursday, Friday, Sunday, Saturday, Wednesday",44.3091,-78.3197,Peterborough
1813,"287 Lamb Trafficway, London, ON",5,"Monday, Sunday, Friday, Wednesday, Tuesday",42.9849,-81.2453,London
1814,"972 Eric Ramp, Woodstock, ON",5,"Thursday, Monday, Saturday, Sunday, Tuesday",43.1312,-80.7565,Woodstock
1815,"6775 Burns Corners, Richmond Hill, ON",6,"Thursday, Saturday, Sunday, Monday, Friday, Wednesday",43.8828,-79.4407,Richmond Hill
1816,"600 Avila Mount, Niagara Falls, ON",2,"Sunday, Monday",43.0896,-79.0849,Niagara Falls
1817,"006 Simmons Ridge, Kingston, ON",4,"Tuesday, Thursday, Sunday, Monday",44.2312,-76.486,Kingston
1818,"60432 Mary Views, Pembroke, ON",4,"Wednesday, Thursday, Friday, Sunday",45.826,-77.1099,Pembroke
1819,"73974 Raymond Spring, Sarnia, ON",5,"Friday, Monday, Wednesday, Thursday, Saturday",42.9745,-82.4066,Sarnia
1820,"133 Caitlin Fort, Clarence-Rockland, ON",4,"Tuesday, Thursday, Monday, Sunday",45.5887,-75.5127,Clarence-Rockland
1821,"9756 Andrew Square, Sarnia, ON",5,"Tuesday, Sunday, Friday, Thursday, Wednesday",42.9745,-82.4066,Sarnia
1822,"17485 Kim Squares, Pembroke, ON",3,"Tuesday, Sunday, Thursday",45.826,-77.1099,Pembroke
1823,"18412 Spencer Drive, Pembroke, ON",4,"Saturday, Friday, Thursday, Monday",45.826,-77.1099,Pembroke
1824,"9088 Rodriguez Gardens, Windsor, ON",6,"Thursday, Sunday, Monday, Saturday, Friday, Wednesday",42.3149,-83.0364,Windsor
1825,"67988 Todd Garden, Elliot Lake, ON",4,"Thursday, Monday, Friday, Saturday",46.3848,-82.6493,Elliot Lake
1826,"0365 Howard Manors, Welland, ON",3,"Saturday, Monday, Friday",42.9918,-79.2359,Welland
1827,"3235 Laura Burgs, Windsor, ON",5,"Wednesday, Saturday, Friday, Sunday, Thursday",42.3149,-83.0364,Windsor
1828,"1624 Jessica Extensions, Clarence-Rockland, ON",4,"Sunday, Friday, Monday, Saturday",45.5887,-75.5127,Clarence-Rockland
1829,"613 Holly Summit, London, ON",4,"Sunday, Thursday, Monday, Wednesday",42.9849,-81.2453,London
1830,"335 Taylor Divide, Ottawa, ON",3,"Friday, Wednesday, Sunday",45.4215,-75.6993,Ottawa
1831,"7900 Nathaniel Drives, Markham, ON",4,"Thursday, Sunday, Tuesday, Saturday",43.8561,-79.337,Markham
1832,"112 Kevin Gateway, St. Catharines, ON",3,"Wednesday, Friday, Thursday",43.1594,-79.2469,St. Catharines
1833,"207 Laura Corners, Clarence-Rockland, ON",4,"Saturday, Tuesday, Wednesday, Thursday",45.5887,-75.5127,Clarence-Rockland
1834,"9364 Robert Spur, Brant, ON",2,"Thursday, Monday",43.142,-80.2681,Brant
1835,"667 Sherry Haven, Burlington, ON",3,"Saturday, Friday, Tuesday",43.3255,-79.799,Burlington
1836,"57671 Macias Light, Brockville, ON",5,"Thursday, Sunday, Wednesday, Monday, Saturday",44.5895,-75.6844,Brockville
1837,"30322 Maria Junctions, Burlington, ON",5,"Tuesday, Monday, Wednesday, Friday, Sunday",43.3255,-79.799,Burlington
1838,"9337 Sally Highway, Owen Sound, ON",3,"Sunday, Friday, Monday",44.5668,-80.9405,Owen Sound
1839,"664 Wright Throughway, Kenora, ON",3,"Tuesday, Saturday, Friday",49.7661,-94.4894,Kenora
1840,"971 Brooks Forge, Clarence-Rockland, ON",4,"Thursday, Tuesday, Monday, Sunday",45.5887,-75.5127,Clarence-Rockland
1841,"31553 Joseph Turnpike, Welland, ON",3,"Sunday, Wednesday, Saturday",42.9918,-79.2359,Welland
1842,"90089 Avila Crossroad, Leamington, ON",5,"Sunday, Thursday, Monday, Saturday, Friday",42.0501,-82.606,Leamington
1843,"915 Hughes Isle, Markham, ON",3,"Wednesday, Saturday, Monday",43.8561,-79.337,Markham
1844,"167 Scott Prairie, Orillia, ON",6,"Saturday, Sunday, Monday, Tuesday, Friday, Wednesday",44.6087,-79.42,Orillia
1845,"67141 Andrew Garden, Elliot Lake, ON",3,"Saturday, Friday, Monday",46.3848,-82.6493,Elliot Lake
1846,"4222 Franco Garden, Elliot Lake, ON",2,"Thursday, Wednesday",46.3848,-82.6493,Elliot Lake
1847,"931 Christine Common, Chatham, ON",4,"Sunday, Saturday, Thursday, Tuesday",42.4254,-82.1892,Chatham
1848,"33978 Alexander Street, Waterloo, ON",2,"Friday, Tuesday",43.4643,-80.5204,Waterloo
1849,"28776 Jessica Shore, Woodstock, ON",4,"Wednesday, Sunday, Thursday, Saturday",43.1312,-80.7565,Woodstock
1850,"01043 Rodriguez Creek, Orillia, ON",6,"Friday, Monday, Sunday, Thursday, Tuesday, Wednesday",44.6087,-79.42,Orillia
1851,"9469 Oliver Squares, Chatham, ON",5,"Sunday, Monday, Saturday, Friday, Thursday",42.4254,-82.1892,Chatham
1852,"947 Wood Isle, Niagara Falls, ON",2,"Tuesday, Thursday",43.0896,-79.0849,Niagara Falls
1853,"020 Brandy Estate, Richmond Hill, ON",5,"Wednesday, Tuesday, Thursday, Friday, Monday",43.8828,-79.4407,Richmond Hill
1854,"92952 Campbell Creek, Burlington, ON",3,"Sunday, Monday, Friday",43.3255,-79.799,Burlington
1855,"84413 Robert Run, Kitchener, ON",3,"Friday, Monday, Wednesday",43.4504,-80.4825,Kitchener
1856,"94929 Carl Village, Clarence-Rockland, ON",4,"Monday, Saturday, Friday, Tuesday",45.5887,-75.5127,Clarence-Rockland
1857,"7260 William Expressway, Cornwall, ON",5,"Thursday, Friday, Sunday, Tuesday, Monday",45.0185,-74.7397,Cornwall
1858,"7365 Monica Field, St. Catharines, ON",5,"Thursday, Wednesday, Tuesday, Saturday, Monday",43.1594,-79.2469,St. Catharines
1859,"9003 Hughes Burgs, Vaughan, ON",4,"Sunday, Friday, Thursday, Wednesday",43.8361,-79.4982,Vaughan
1860,"7037 Rivera Loop, Peterborough, ON",6,"Wednesday, Saturday, Sunday, Thursday, Monday, Friday",44.3091,-78.3197,Peterborough
1861,"20336 Taylor Route, Pembroke, ON",1,Tuesday,45.826,-77.1099,Pembroke
1862,"3945 Wiggins Trace, Kawartha Lakes, ON",6,"Saturday, Friday, Monday, Wednesday, Tuesday, Thursday",44.4254,-78.7877,Kawartha Lakes
